414, 6828
415, 812
416, 13438
417, 10244
418, 7982
419, 19438
420, 14499
421, 23705
422, 10665
423, 29197
424, 15060
425, 10392
426, 15669
427, 787
428, 3590
429, 24695
430, 13437
431, 9933
432, 21345
433, 5898
434, 13334
435, 6223
436, 7993
437, 32422
438, 5903
439, 12344
440, 27201
441, 25991
442, 2505
443, 25656
444, 8955
445, 20847
446, 18184
447, 24527
448, 29555
449, 32400
450, 11083
451, 6743
452, 3885
453, 17836
454, 4697
455, 3652
456, 7516
457, 11643
458, 13085
459, 30123
460, 4948
461, 11085
462, 28083
463, 12289
464, 4930
465, 22256
466, 16323
467, 13606
468, 8987
469, 5588
470, 21262
471, 14753
472, 20434
473, 365
474, 23110
475, 26670
476, 4302
477, 3289
478, 12323
479, 21622
480, 32667
481, 11715
482, 27827
483, 2845
484, 14304
485, 3207
486, 25842
487, 25345
488, 29585
489, 32662
490, 18586
491, 29633
492, 14181
493, 22045
494, 21052
495, 21885
496, 9099
497, 13793
498, 15760
499, 3549
500, 15513
501, 4205
502, 30730
503, 20053
504, 16581
505, 29552
506, 16301
507, 26535
508, 23895
509, 14433
510, 9252
511, 5801
512, 22622
513, 22372
514, 7695
515, 3656
516, 674
517, 24945
518, 12443
519, 25293
520, 1499
521, 26035
522, 18773
523, 14943
524, 25376
525, 17966
526, 21056
527, 26313
528, 13730
529, 16293
530, 10788
531, 19582
532, 3482
533, 10427
534, 30506
535, 15066
536, 30592
537, 11352
538, 1958
539, 6571
540, 894
541, 846
542, 13620
543, 4080
544, 24868
545, 28989
546, 32262
547, 2017
548, 25437
549, 2228
550, 18556
551, 13359
552, 162
553, 31384
554, 1269
555, 31372
556, 9069
557, 29898
558, 8678
559, 26478
560, 24305
561, 21508
562, 1577
563, 3856
564, 23560
565, 11524
566, 1431
567, 32698
568, 4717
569, 28909
570, 984
571, 10563
572, 8747
573, 12522
574, 14714
575, 24020
576, 24917
577, 17684
578, 20289
579, 20462
580, 29176
581, 23190
582, 17342
583, 12719
584, 29774
585, 11534
586, 20259
587, 22865
588, 10548
589, 28471
590, 14678
591, 3827
592, 6366
593, 9926
594, 22084
595, 26524
596, 4554
597, 32657
598, 7288
599, 20861
600, 5106
601, 23030
602, 2540
603, 13686
604, 31814
605, 6267
606, 19231
607, 20956
608, 1113
609, 28850
610, 22631
611, 12922
612, 27227
613, 17248
614, 32137
615, 27093
616, 21831
617, 16349
618, 32647
619, 28597
620, 18781
621, 22206
622, 21689
623, 18656
624, 16595
625, 16306
626, 8991
627, 23593
628, 15560
629, 5802
630, 30966
631, 6313
632, 25209
633, 21565
634, 29577
635, 20813
636, 30903
637, 9546
638, 18506
639, 29073
640, 22937
641, 26079
642, 25633
643, 28554
644, 11374
645, 17241
646, 5380
647, 7978
648, 31733
649, 18893
650, 29128
651, 19136
652, 31953
653, 24743
654, 29751
655, 13502
656, 6199
657, 31377
658, 31074
659, 26303
660, 3818
661, 31895
662, 7225
663, 29128
664, 18537
665, 8328
666, 7768
667, 974
668, 8806
669, 22175
670, 21284
671, 30329
672, 21627
673, 27234
674, 16663
675, 15144
676, 15385
677, 28363
678, 27992
679, 18485
680, 9409
681, 13734
682, 1423
683, 27514
684, 24694
685, 22074
686, 23543
687, 9748
688, 17522
689, 1835
690, 27061
691, 30054
692, 24088
693, 20383
694, 19304
695, 11617
696, 29738
697, 21408
698, 27649
699, 18435
700, 10300
701, 16322
702, 20949
703, 19998
704, 19560
705, 6149
706, 16880
707, 15707
708, 16708
709, 28156
710, 11692
711, 3966
712, 28689
713, 16943
714, 7811
715, 18156
716, 13621
717, 5311
718, 5154
719, 9322
720, 20204
721, 26952
722, 2238
723, 27175
724, 9274
725, 16907
726, 4011
727, 20477
728, 30756
729, 22093
730, 16939
731, 3316
732, 23839
733, 2042
734, 28292
735, 6664
736, 31945
737, 23694
738, 15701
739, 4652
740, 2007
741, 32053
742, 16681
743, 21390
744, 25166
745, 561
746, 9293
747, 17949
748, 24567
749, 3453
750, 26847
751, 27465
752, 9484
753, 30896
754, 28456
755, 6921
756, 32568
757, 6691
758, 13868
759, 4643
760, 19135
761, 25942
762, 2686
763, 13736
764, 14328
765, 27280
766, 5977
767, 12221
768, 1284
769, 31174
770, 3565
771, 18849
772, 32698
773, 27838
774, 22263
775, 9964
776, 25569
777, 23669
778, 660
779, 17941
780, 27042
781, 17853
782, 27223
783, 27191
784, 6204
785, 24874
786, 14745
787, 21013
788, 12538
789, 12847
790, 20496
791, 24667
792, 18019
793, 4485
794, 12964
795, 6439
796, 21424
797, 14028
798, 32381
799, 6343
800, 26755
801, 1397
802, 4705
803, 26565
804, 15573
805, 8415
806, 25149
807, 20512
808, 16688
809, 3008
810, 10497
811, 6109
812, 32543
813, 22215
814, 27825
815, 17598
816, 24036
817, 8832
818, 2233
819, 19794
820, 8040
821, 30839
822, 12930
823, 23342
824, 10616
825, 16288
826, 11330
827, 633
828, 28461
829, 20470
830, 6680
831, 4782
832, 3756
833, 26979
834, 11608
835, 25757
836, 30480
837, 4576
838, 6692
839, 18867
840, 10917
841, 7901
842, 2876
843, 124
844, 29015
845, 28131
846, 2070
847, 21094
848, 3946
849, 4216
850, 306
851, 16072
852, 21611
853, 28483
854, 30376
855, 22306
856, 5734
857, 10352
858, 27907
859, 12455
860, 27993
861, 11606
862, 9297
863, 3832
864, 17129
865, 25431
866, 17787
867, 11315
868, 2644
869, 19464
870, 31187
871, 16940
872, 13479
873, 30866
874, 8428
875, 14586
876, 13617
877, 19545
878, 6318
879, 7862
880, 10807
881, 21211
882, 19369
883, 19583
884, 32233
885, 11482
886, 31146
887, 23745
888, 5013
889, 22717
890, 28300
891, 22199
892, 21787
893, 23092
894, 6993
895, 13103
896, 13473
897, 1307
898, 17778
899, 7822
900, 30343
901, 28577
902, 16498
903, 7187
904, 22429
905, 20393
906, 26041
907, 28256
908, 25492
909, 18288
910, 16032
911, 26934
912, 4019
913, 25968
914, 5321
915, 4224
916, 28107
917, 23429
918, 23729
919, 10387
920, 2925
921, 12623
922, 11912
923, 7092
924, 20826
925, 30167
926, 16704
927, 22746
928, 30523
929, 13429
930, 7140
931, 4022
932, 24467
933, 12529
934, 28971
935, 28145
936, 28657
937, 12008
938, 22861
939, 16821
940, 14698
941, 18545
942, 24085
943, 9582
944, 1350
945, 6145
946, 3383
947, 6354
948, 6650
949, 14732
950, 1253
951, 11039
952, 19543
953, 26349
954, 11933
955, 6819
956, 12544
957, 13192
958, 7237
959, 3458
960, 545
961, 11054
962, 15225
963, 18356
964, 3422
965, 22593
966, 21284
967, 589
968, 15882
969, 29976
970, 32589
971, 18433
972, 6042
973, 19620
974, 7988
975, 31463
976, 13401
977, 3668
978, 27038
979, 26493
980, 7261
981, 6455
982, 7021
983, 2285
984, 2233
985, 609
986, 29811
987, 25230
988, 26356
989, 23183
990, 30344
991, 4782
992, 12474
993, 30478
994, 6874
995, 655
996, 27602
997, 16856
998, 29061
999, 22447
1000, 26192
1001, 21761
1002, 24420
1003, 2636
1004, 780
1005, 25937
1006, 28198
1007, 17704
1008, 10834
1009, 16435
1010, 25252
1011, 29322
1012, 13019
1013, 24781
1014, 3441
1015, 6789
1016, 22268
1017, 24689
1018, 2483
1019, 30332
1020, 2590
1021, 17972
1022, 24114
1023, 24038
1024, 17006
1025, 31196
1026, 13487
1027, 28751
1028, 2774
1029, 24064
1030, 7031
1031, 8351
1032, 28971
1033, 21866
1034, 1336
1035, 1439
1036, 9384
1037, 14272
1038, 31506
1039, 5049
1040, 22683
1041, 31076
1042, 13553
1043, 9216
1044, 16222
1045, 2712
1046, 3099
1047, 27760
1048, 12681
1049, 12774
1050, 31749
1051, 19830
1052, 21862
1053, 26047
1054, 9579
1055, 6323
1056, 23205
1057, 26978
1058, 1951
1059, 13565
1060, 7761
1061, 12543
1062, 25634
1063, 17318
1064, 19203
1065, 20764
1066, 113
1067, 11009
1068, 18774
1069, 32057
1070, 14881
1071, 10787
1072, 5274
1073, 22959
1074, 8494
1075, 23015
1076, 18381
1077, 9438
1078, 3217
1079, 16181
1080, 30407
1081, 31623
1082, 23824
1083, 21123
1084, 10164
1085, 15479
1086, 25178
1087, 8347
1088, 199
1089, 20326
1090, 5715
1091, 26783
1092, 32301
1093, 21278
1094, 8877
1095, 23371
1096, 17472
1097, 30432
1098, 25784
1099, 24443
1100, 25086
1101, 771
1102, 25467
1103, 32749
1104, 6073
1105, 21726
1106, 27651
1107, 26183
1108, 30223
1109, 20968
1110, 18427
1111, 1884
1112, 26909
1113, 5662
1114, 17021
1115, 25771
1116, 1008
1117, 24997
1118, 28456
1119, 1832
1120, 8252
1121, 2481
1122, 26483
1123, 5952
1124, 9809
1125, 28837
1126, 29248
1127, 13847
1128, 4426
1129, 18812
1130, 18869
1131, 31764
1132, 904
1133, 10855
1134, 29511
1135, 16543
1136, 32607
1137, 12983
1138, 24087
1139, 3881
1140, 6158
1141, 18430
1142, 15234
1143, 28013
1144, 12021
1145, 11889
1146, 17907
1147, 22262
1148, 4354
1149, 145
1150, 27132
1151, 4578
1152, 2157
1153, 18955
1154, 1446
1155, 16613
1156, 13989
1157, 18908
1158, 12805
1159, 22161
1160, 19082
1161, 8120
1162, 19215
1163, 19924
1164, 26332
1165, 26797
1166, 10670
1167, 19394
1168, 19699
1169, 3844
1170, 17427
1171, 3732
1172, 8113
1173, 20840
1174, 10318
1175, 19953
1176, 21174
1177, 17738
1178, 1307
1179, 28781
1180, 6610
1181, 22659
1182, 13567
1183, 14928
1184, 27840
1185, 5691
1186, 32660
1187, 22936
1188, 29457
1189, 13066
1190, 1313
1191, 29505
1192, 27750
1193, 9310
1194, 2158
1195, 5571
1196, 26850
1197, 18205
1198, 2775
1199, 13533
1200, 26079
1201, 22923
1202, 28318
1203, 4753
1204, 8928
1205, 19565
1206, 4998
1207, 14704
1208, 17095
1209, 12143
1210, 8605
1211, 27671
1212, 3401
1213, 15555
1214, 30297
1215, 11770
1216, 25758
1217, 18443
1218, 26598
1219, 18784
1220, 17277
1221, 5241
1222, 21183
1223, 30383
1224, 22343
1225, 22068
1226, 9596
1227, 2282
1228, 2691
1229, 25342
1230, 24298
1231, 17272
1232, 5002
1233, 22037
1234, 12897
1235, 15655
1236, 23427
1237, 11094
1238, 18002
1239, 29808
1240, 20882
1241, 5544
1242, 16672
1243, 30973
1244, 32333
1245, 5272
1246, 6193
1247, 20072
1248, 27504
1249, 3393
1250, 21828
1251, 27718
1252, 13265
1253, 27247
1254, 17925
1255, 32612
1256, 20374
1257, 2052
1258, 18910
1259, 20560
1260, 28837
1261, 28058
1262, 12817
1263, 29467
1264, 860
1265, 7273
1266, 26628
1267, 9310
1268, 10115
1269, 29803
1270, 19931
1271, 30587
1272, 13694
1273, 29887
1274, 3404
1275, 14885
1276, 9159
1277, 23372
1278, 18607
1279, 12579
1280, 24732
1281, 26534
1282, 25173
1283, 4688
1284, 29685
1285, 17717
1286, 19995
1287, 24551
1288, 32185
1289, 24724
1290, 8511
1291, 2301
1292, 25649
1293, 11319
1294, 21618
1295, 29519
1296, 18109
1297, 6225
1298, 27694
1299, 21054
1300, 2246
1301, 16884
1302, 31561
1303, 28440
1304, 2291
1305, 7546
1306, 13259
1307, 18073
1308, 22688
1309, 8229
1310, 31229
1311, 8114
1312, 1932
1313, 11522
1314, 11714
1315, 32648
1316, 22481
1317, 18707
1318, 7722
1319, 7872
1320, 28186
1321, 23212
1322, 23365
1323, 17402
1324, 21008
1325, 30750
1326, 23093
1327, 10139
1328, 21269
1329, 2451
1330, 8071
1331, 17616
1332, 9525
1333, 16953
1334, 25540
1335, 15312
1336, 19033
1337, 13475
1338, 26178
1339, 10593
1340, 7102
1341, 1644
1342, 25152
1343, 6045
1344, 1958
1345, 1821
1346, 23090
1347, 27638
1348, 22350
1349, 11856
1350, 11610
1351, 30328
1352, 4383
1353, 17686
1354, 11160
1355, 1614
1356, 19240
1357, 16023
1358, 7043
1359, 10120
1360, 460
1361, 1016
1362, 26296
1363, 28187
1364, 18104
1365, 14210
1366, 24691
1367, 29225
1368, 23577
1369, 13056
1370, 23132
1371, 24963
1372, 4107
1373, 17768
1374, 31651
1375, 19053
1376, 27732
1377, 29630
1378, 3662
1379, 929
1380, 3666
1381, 16694
1382, 14034
1383, 21910
1384, 15154
1385, 17049
1386, 18913
1387, 18689
1388, 1123
1389, 233
1390, 13444
1391, 16029
1392, 4170
1393, 28488
1394, 10857
1395, 13351
1396, 23352
1397, 30742
1398, 3710
1399, 23213
1400, 1177
1401, 25946
1402, 18879
1403, 25097
1404, 31854
1405, 10339
1406, 1099
1407, 7593
1408, 9469
1409, 17583
1410, 29886
1411, 26257
1412, 15558
1413, 25099
1414, 14779
1415, 24226
1416, 9402
1417, 18940
1418, 29128
1419, 31004
1420, 22184
1421, 21598
1422, 1375
1423, 27746
1424, 8184
1425, 1867
1426, 22337
1427, 28925
1428, 29851
1429, 28222
1430, 20238
1431, 29156
1432, 28226
1433, 27768
1434, 29203
1435, 4602
1436, 19406
1437, 3747
1438, 32355
1439, 10969
1440, 1288
1441, 8118
1442, 15401
1443, 10446
1444, 18067
1445, 1304
1446, 31036
1447, 26660
1448, 27167
1449, 9736
1450, 25332
1451, 30630
1452, 16094
1453, 25148
1454, 12861
1455, 25695
1456, 13884
1457, 23496
1458, 24041
1459, 29348
1460, 18635
1461, 6210
1462, 18251
1463, 26709
1464, 10108
1465, 15652
1466, 5377
1467, 19551
1468, 3349
1469, 27505
1470, 12305
1471, 16261
1472, 17375
1473, 32412
1474, 5944
1475, 21089
1476, 13215
1477, 12965
1478, 31870
1479, 31909
1480, 3016
1481, 30085
1482, 24846
1483, 6567
1484, 24047
1485, 26572
1486, 9029
1487, 3613
1488, 15487
1489, 20617
1490, 13065
1491, 31524
1492, 12718
1493, 2154
1494, 24668
1495, 8840
1496, 8880
1497, 8228
1498, 30768
1499, 24639
1500, 29482
1501, 17941
1502, 9085
1503, 23862
1504, 31977
1505, 12072
1506, 15506
1507, 24401
1508, 12244
1509, 1786
1510, 3753
1511, 23213
1512, 28191
1513, 11067
1514, 13245
1515, 10280
1516, 30914
1517, 13910
1518, 1184
1519, 1315
1520, 42
1521, 7508
1522, 20296
1523, 16518
1524, 11566
1525, 25853
1526, 18281
1527, 14597
1528, 13892
1529, 12865
1530, 25930
1531, 4258
1532, 21749
1533, 14807
1534, 9937
1535, 14707
1536, 12174
1537, 21284
1538, 26335
1539, 16294
1540, 2841
1541, 12894
1542, 16100
1543, 29890
1544, 22923
1545, 3569
1546, 9898
1547, 24623
1548, 30783
1549, 13090
1550, 18037
1551, 6393
1552, 12963
1553, 19954
1554, 12110
1555, 27857
1556, 23858
1557, 26693
1558, 28060
1559, 30805
1560, 7330
1561, 25667
1562, 10740
1563, 5265
1564, 11614
1565, 30207
1566, 19506
1567, 15813
1568, 16182
1569, 24662
1570, 21705
1571, 22376
1572, 14677
1573, 31003
1574, 24663
1575, 29038
1576, 31348
1577, 14449
1578, 2429
1579, 29383
1580, 26958
1581, 22391
1582, 7405
1583, 19752
1584, 26964
1585, 16939
1586, 21444
1587, 7693
1588, 1953
1589, 24712
1590, 2075
1591, 24831
1592, 29744
1593, 31474
1594, 6104
1595, 5906
1596, 6989
1597, 15828
1598, 27082
1599, 1971
1600, 29513
1601, 8328
1602, 18678
1603, 32416
1604, 21106
1605, 13175
1606, 2603
1607, 11064
1608, 24898
1609, 6529
1610, 12253
1611, 1269
1612, 31959
1613, 12447
1614, 48
1615, 22839
1616, 7587
1617, 11718
1618, 16722
1619, 26179
1620, 5733
1621, 12303
1622, 4110
1623, 10123
1624, 16216
1625, 3862
1626, 1182
1627, 14128
1628, 25002
1629, 26783
1630, 6593
1631, 26821
1632, 30511
1633, 12672
1634, 2574
1635, 342
1636, 4695
1637, 19899
1638, 6024
1639, 12456
1640, 606
1641, 29674
1642, 29042
1643, 12227
1644, 1986
1645, 24544
1646, 11365
1647, 10414
1648, 11514
1649, 6285
1650, 159
1651, 19322
1652, 5989
1653, 19746
1654, 17054
1655, 13441
1656, 25729
1657, 3446
1658, 18926
1659, 2032
1660, 26461
1661, 25000
1662, 14911
1663, 26243
1664, 23121
1665, 1287
1666, 25274
1667, 8080
1668, 22764
1669, 18478
1670, 10133
1671, 17479
1672, 13870
1673, 24179
1674, 10725
1675, 56
1676, 759
1677, 6787
1678, 8628
1679, 23318
1680, 22720
1681, 24134
1682, 7764
1683, 18362
1684, 15497
1685, 16905
1686, 8434
1687, 9322
1688, 11794
1689, 14043
1690, 17774
1691, 4188
1692, 14158
1693, 10295
1694, 28011
1695, 14966
1696, 4117
1697, 24804
1698, 8610
1699, 3416
1700, 10777
1701, 14106
1702, 7547
1703, 23708
1704, 14619
1705, 17382
1706, 14558
1707, 30556
1708, 2911
1709, 10703
1710, 9286
1711, 17397
1712, 18013
1713, 11962
1714, 11032
1715, 18699
1716, 23481
1717, 11531
1718, 28724
1719, 18382
1720, 19061
1721, 8205
1722, 22729
1723, 19323
1724, 102
1725, 20372
1726, 6509
1727, 21029
1728, 28644
1729, 24289
1730, 6509
1731, 29365
1732, 11718
1733, 17093
1734, 8289
1735, 9264
1736, 11150
1737, 25354
1738, 516
1739, 2616
1740, 25056
1741, 27406
1742, 15427
1743, 27350
1744, 32569
1745, 3505
1746, 15252
1747, 12662
1748, 28381
1749, 16497
1750, 14729
1751, 9011
1752, 19473
1753, 12756
1754, 27045
1755, 10325
1756, 5515
1757, 32519
1758, 26734
1759, 20248
1760, 13607
1761, 27844
1762, 8387
1763, 27568
1764, 12251
1765, 10104
1766, 7024
1767, 31113
1768, 4589
1769, 20134
1770, 27904
1771, 8659
1772, 27491
1773, 20358
1774, 13779
1775, 2878
1776, 28860
1777, 21235
1778, 26736
1779, 22274
1780, 5085
1781, 17028
1782, 18971
1783, 28451
1784, 10574
1785, 10488
1786, 25003
1787, 2547
1788, 28070
1789, 29143
1790, 18582
1791, 1752
1792, 32580
1793, 19542
1794, 4686
1795, 2127
1796, 8256
1797, 13691
1798, 15824
1799, 28465
1800, 21665
1801, 28035
1802, 25977
1803, 6966
1804, 12497
1805, 23681
1806, 8476
1807, 5303
1808, 27726
1809, 10823
1810, 20051
1811, 952
1812, 3233
1813, 3465
1814, 13074
1815, 6181
1816, 15508
1817, 5696
1818, 11906
1819, 18268
1820, 9120
1821, 30541
1822, 27660
1823, 748
1824, 20901
1825, 4959
1826, 19635
1827, 19612
1828, 4830
1829, 20758
1830, 31400
1831, 19376
1832, 16403
1833, 31337
1834, 23320
1835, 18279
1836, 24336
1837, 11077
1838, 21065
1839, 10952
1840, 10071
1841, 4982
1842, 3557
1843, 30110
1844, 16146
1845, 4043
1846, 18838
1847, 16066
1848, 17483
1849, 24181
1850, 16850
1851, 11160
1852, 30303
1853, 29361
1854, 18681
1855, 220
1856, 5040
1857, 11175
1858, 12957
1859, 12447
1860, 16283
1861, 29329
1862, 2336
1863, 2444
1864, 1194
1865, 1055
1866, 16773
1867, 27504
1868, 18186
1869, 26906
1870, 24960
1871, 9466
1872, 15167
1873, 25161
1874, 19407
1875, 24255
1876, 13590
1877, 19345
1878, 9933
1879, 14208
1880, 25307
1881, 14943
1882, 4421
1883, 30128
1884, 18637
1885, 23371
1886, 6532
1887, 29233
1888, 4303
1889, 21237
1890, 10930
1891, 8287
1892, 608
1893, 9779
1894, 25698
1895, 22351
1896, 14029
1897, 28015
1898, 4199
1899, 16472
1900, 23973
1901, 22346
1902, 10985
1903, 3795
1904, 9582
1905, 16005
1906, 12473
1907, 25888
1908, 7318
1909, 22306
1910, 10210
1911, 2794
1912, 7853
1913, 14022
1914, 5761
1915, 22699
1916, 8657
1917, 15458
1918, 23510
1919, 31858
1920, 30825
1921, 6930
1922, 8090
1923, 31716
1924, 23318
1925, 3142
1926, 19347
1927, 6016
1928, 20198
1929, 27935
1930, 17255
1931, 29480
1932, 15307
1933, 19228
1934, 20142
1935, 10205
1936, 18252
1937, 9205
1938, 26954
1939, 8907
1940, 18299
1941, 23751
1942, 28155
1943, 30085
1944, 25127
1945, 13426
1946, 20270
1947, 31633
1948, 11346
1949, 13631
1950, 21014
1951, 31015
1952, 24037
1953, 27079
1954, 32766
1955, 5942
1956, 28067
1957, 22800
1958, 16862
1959, 24744
1960, 10588
1961, 3576
1962, 23084
1963, 9447
1964, 7779
1965, 11735
1966, 12532
1967, 25504
1968, 26178
1969, 25184
1970, 9771
1971, 9671
1972, 11179
1973, 6856
1974, 24129
1975, 26587
1976, 31666
1977, 26667
1978, 15605
1979, 31083
1980, 14138
1981, 31019
1982, 621
1983, 30169
1984, 14509
1985, 30938
1986, 16006
1987, 14942
1988, 497
1989, 21722
1990, 3689
1991, 32078
1992, 1687
1993, 11970
1994, 22623
1995, 27293
1996, 26197
1997, 31940
1998, 31206
1999, 27043
2000, 11190
2001, 7565
2002, 7172
2003, 28700
2004, 25360
2005, 25453
2006, 8667
2007, 1651
2008, 7607
2009, 23224
2010, 25982
2011, 24896
2012, 13680
2013, 20332
2014, 14083
2015, 13327
2016, 25640
2017, 22035
2018, 20953
2019, 8547
2020, 998
2021, 23531
2022, 15452
2023, 27642
2024, 2815
2025, 581
2026, 17831
2027, 19795
2028, 6281
2029, 18731
2030, 5545
2031, 5486
2032, 9489
2033, 19781
2034, 892
2035, 30675
2036, 11153
2037, 7422
2038, 9713
2039, 10709
2040, 24220
2041, 26850
2042, 21104
2043, 13848
2044, 15836
2045, 4938
2046, 32255
2047, 10577
2048, 8126
2049, 25404
2050, 13472
2051, 31821
2052, 876
2053, 24205
2054, 6880
2055, 24373
2056, 16124
2057, 3912
2058, 11693
2059, 18960
2060, 24038
2061, 14420
2062, 13416
2063, 30345
2064, 17340
2065, 15696
2066, 6459
2067, 9970
2068, 26389
2069, 16834
2070, 7085
2071, 24202
2072, 14539
2073, 17265
2074, 4467
2075, 28411
2076, 2918
2077, 13327
2078, 10633
2079, 32551
2080, 3799
2081, 22043
2082, 25986
2083, 28452
2084, 13418
2085, 24838
2086, 15645
2087, 15749
2088, 3830
2089, 12437
2090, 8216
2091, 20956
2092, 854
2093, 902
2094, 19017
2095, 20605
2096, 23837
2097, 3446
2098, 7658
2099, 23428
2100, 7046
2101, 24578
2102, 30773
2103, 25881
2104, 2730
2105, 28461
2106, 13361
2107, 30450
2108, 31990
2109, 13569
2110, 20427
2111, 4890
2112, 14555
2113, 14458
2114, 26408
2115, 4593
2116, 28359
2117, 31647
2118, 31290
2119, 8565
2120, 19285
2121, 5362
2122, 12433
2123, 18879
2124, 31169
2125, 30730
2126, 3956
2127, 6864
2128, 10910
2129, 12671
2130, 22065
2131, 26510
2132, 29387
2133, 6662
2134, 29873
2135, 12810
2136, 5795
2137, 17629
2138, 20559
2139, 11524
2140, 5492
2141, 11626
2142, 19178
2143, 30385
2144, 2354
2145, 26655
2146, 16441
2147, 28860
2148, 11885
2149, 23200
2150, 27999
2151, 22922
